nome_mun,ibge,faixa_de_porte_populacional_segundo_o_ibge_2022,indice_de_vulnerabilidade_social,ano,desp_final,estimado,tx_mort,tx_inter,inv_tx_mort,inv_tx_inter,tx_sobrev_mort,tx_sobrev_inter,ef_bcc,ef_ccr,ef_scale,v_desp_por_hab,v_tx_mort,v_tx_inter,uf,peer1,mun_ref,peer2,peer3,categorizacao_mort,categorizacao_inter,categorizacao_desp,ef_bcc_corrigido
Turvelândia,522155,1-Até 20mil hab.,3,2022,116954.06525579408,sim,291.4072878981401,1592.7447100854777,0.00343162316636893,6.278470075385358e-4,342.1623166368937,61.784700753853585,0.889,0.332,0.373,73289.92947524859,32.2,1361,GO,430155,GO-Abadia de Goiás (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.8423172000000012
Turvo,412796,1-Até 20mil hab.,3,2022,105838.56262820512,não,582.9105036395309,1840.7844286764175,0.00171552921718905,5.432466639882606e-4,170.5529217189051,53.32466639882606,0.443,0.183,0.413,62174.4268476102,323.7,1609,PR,430155,GO-Abadia de Goiás (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.47976810000000053
Turvo,421880,1-Até 20mil hab.,5,2022,118430.98067307692,não,286.45722651082974,790.5196337375244,0.00349092257919418,0.00126499071917046,348.09225791941896,125.49907191704604,0.905,0.334,0.369,74766.84489252168,27.2,558.8,SC,430155,GO-Abadia de Goiás (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.8500483999999975
Turvolândia,316980,1-Até 20mil hab.,4,2022,66571.88388888889,não,288.8309121380959,627.1944298062145,0.0034622332928197,0.00159440191506319,345.2233292819709,158.44019150631996,0.897,0.588,0.656,22907.748108333617,29.6,395.4,MG,430155,GO-Abadia de Goiás (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.8385084333333327
Turvânia,522150,1-Até 20mil hab.,3,2022,105705.32384785208,sim,459.2084181604296,1929.06486999818,0.00217766042705828,5.183858850744316e-4,216.76604270582837,50.83858850744316,0.563,0.233,0.414,62041.188067296804,200,1697.3,GO,430155,GO-Abadia de Goiás (100%),NA,NA,Entre 5% menores e 5% maiores,5% maiores,Entre 5% menores e 5% maiores,0.5571040333333319
Tutóia,211250,3-Acima de 50mil até 100mil hab.,1,2022,86690.65133903133,não,373.27565549436986,1075.2936213099297,0.00267898531629551,9.29978547423906e-4,266.8985316295515,91.9978547423906,0.694,0.349,0.503,43026.51555847606,114,843.5,MA,430155,GO-Abadia de Goiás (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.6838881999999998
Uarini,130426,1-Até 20mil hab.,1,2022,94859.83180934312,sim,287.58695890180525,1050.7056053537565,0.00347720913291288,9.517413773226376e-4,346.7209132912886,94.17413773226376,0.901,0.415,0.461,51195.69602878784,28.4,819,AM,430155,GO-Abadia de Goiás (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.8821760333333354
Uauá,293200,2-Acima de 20mil até 50mil hab.,2,2022,47875.91981493591,não,404.9472251947867,668.1508405666863,0.00246945759294679,0.00149666802656696,245.94575929467908,148.66680265669632,0.639,0.583,0.912,4211.784034380633,145.7,436.4,BA,430155,GO-Abadia de Goiás (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.6397284333333331
Ubaitaba,293220,1-Até 20mil hab.,2,2022,79480.33499999999,não,589.4191021561136,1929.06486999818,0.00169658566602603,5.183858850744316e-4,168.6585666026039,50.83858850744316,0.438,0.241,0.55,35816.19921945483,330.2,1697.3,BA,430155,GO-Abadia de Goiás (100%),NA,NA,5% maiores,5% maiores,Entre 5% menores e 5% maiores,0.4617950999999977
Ubajara,231360,2-Acima de 20mil até 50mil hab.,3,2022,43664.135780537334,não,405.890645698746,839.2921138445164,0.00246371777866052,0.00119148027665759,245.37177786605233,118.14802766575924,0.638,0.638,1,0,146.7,607.5,CE,430155,GO-Abadia de Goiás (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,5% menores,0.6143966333333339
Ubaporanga,317005,1-Até 20mil hab.,3,2022,99067.4800925926,não,365.5326225954505,487.34931922121774,0.00273573393504398,0.00205191627557415,272.5733935043986,204.19162755741527,0.708,0.312,0.441,55403.34431205253,106.3,255.6,MG,430155,GO-Abadia de Goiás (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.6815612666666674
Ubarana,355535,1-Até 20mil hab.,4,2022,178754.75915975272,não,536.6751929075886,1046.6927366754387,0.00186332443387632,9.553902162121172e-4,185.3324433876325,94.53902162121172,0.482,0.118,0.245,135090.62337909843,277.4,814.9,SP,430155,GO-Abadia de Goiás (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,5% maiores,0.4896906333333336
Ubatuba,355540,3-Acima de 50mil até 100mil hab.,4,2022,134356.53861111114,não,453.3707321277239,849.7649910996406,0.00220570038852503,0.00117679595002607,219.57003885250347,116.6795950026074,0.571,0.185,0.324,90692.40283055587,194.1,618,SP,430155,GO-Abadia de Goiás (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.5889363333333331
Ubatã,293230,1-Até 20mil hab.,1,2022,60838.66446282301,não,589.4191021561136,736.4192004921562,0.00169658566602603,0.00135792222599803,168.6585666026039,134.79222259980324,0.438,0.315,0.719,17174.528682277847,330.2,504.7,BA,430155,GO-Abadia de Goiás (100%),NA,NA,5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.48548026666666494
Ubaí,317000,1-Até 20mil hab.,1,2022,70029.27875000001,não,461.1101632832968,766.9634037681187,0.00216867915658068,0.00130384317568082,215.86791565806809,129.38431756808265,0.561,0.35,0.624,26365.142969465745,201.9,535.2,MG,430155,GO-Abadia de Goiás (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.6257230000000006
Ubaíra,293210,1-Até 20mil hab.,2,2022,76959.5418503394,não,423.68101624842143,1552.8068622492003,0.00236026624193532,6.439950932156019e-4,235.02662419353223,63.39950932156019,0.611,0.347,0.568,33295.40606978412,164.5,1321.1,BA,430155,GO-Abadia de Goiás (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.6419291999999989
Uberaba,317010,4-Acima de 100mil hab.,4,2022,73250.14384672619,não,434.8115436556271,633.0466408134172,0.00229984694424765,0.00157966243800784,228.98469442476556,156.96624380078464,0.595,0.355,0.597,29586.00806617092,175.6,401.3,MG,430155,GO-Abadia de Goiás (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.606852866666667
Uberlândia,317020,4-Acima de 100mil hab.,4,2022,87120.57451596645,não,360.27359417572694,858.4875376314624,0.0027756683147648,0.00116483927391533,276.56683147648073,115.48392739153392,0.719,0.36,0.501,43456.43873541117,101,626.7,MG,430155,GO-Abadia de Goiás (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.7009268333333326
Ubirajara,355550,1-Até 20mil hab.,5,2022,130465.482,não,385.41777913367594,504.7054425790515,0.00259458710557606,0.00198135370779832,258.4587105576067,197.1353707798328,0.672,0.225,0.335,86801.34621944472,126.2,273,SP,430155,GO-Abadia de Goiás (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.6273572666666671
Ubiratã,412800,2-Acima de 20mil até 50mil hab.,4,2022,75389.30970588235,não,377.5251893342533,1546.1177878194007,0.00264882987480504,6.467812529408712e-4,263.8829874805042,63.67812529408712,0.686,0.397,0.579,31725.17392532707,118.3,1314.4,PR,430155,GO-Abadia de Goiás (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.6679711999999998
Ubiretama,432234,1-Até 20mil hab.,4,2022,155628.73916666667,não,296.87816744722113,1133.3679189276222,0.00336838511433407,8.823260154974096e-4,335.838511433408,87.23260154974096,0.873,0.245,0.281,111964.6033861245,37.7,901.6,RS,430155,GO-Abadia de Goiás (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.8517673333333324
Ubá,316990,4-Acima de 100mil hab.,4,2022,76500.98747488667,não,438.6997300669202,1029.9051434345786,0.00227946344951581,9.709632060532784e-4,226.94634495158175,96.09632060532785,0.59,0.337,0.571,32836.85169433139,179.5,798.2,MG,430155,GO-Abadia de Goiás (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.5861798999999998
Uchoa,355560,1-Até 20mil hab.,3,2022,114669.1701851852,não,358.4366874995649,627.7949641022199,0.00278989298493953,0.00159287674667803,277.98929849395336,158.28767466780386,0.722,0.275,0.381,71005.03440462994,99.2,396,SP,430155,GO-Abadia de Goiás (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.6863808666666658
Uibaí,293240,1-Até 20mil hab.,2,2022,67490.23158837656,não,389.2657010383619,560.9800520870435,0.00256893940907845,0.00178259457939662,255.89394090784552,177.25945793966247,0.665,0.43,0.647,23826.095807847472,130,329.2,BA,430155,GO-Abadia de Goiás (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.651969933333334
Uiramutã,140070,1-Até 20mil hab.,1,2022,54669.661023766144,não,589.4191021561136,458.1426205379572,0.00169658566602603,0.00218272641568642,168.6585666026039,217.27264156864223,0.505,0.403,0.798,11005.52524320663,330.2,226.4,RR,430155,GO-Abadia de Goiás (100%),NA,NA,5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.5529141333333321
Uirapuru,522157,1-Até 20mil hab.,4,2022,140129.74047191042,sim,525.4948071645716,321.21835503659884,0.00190296837640647,0.00311314712973379,189.29683764064777,310.31471297337987,0.721,0.225,0.312,96465.60469212577,266.3,89.5,GO,430155,GO-Abadia de Goiás (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.7140617666666658
Uiraúna,251690,1-Até 20mil hab.,3,2022,71276.59557291666,não,440.3567434300908,1929.06486999818,0.00227088608252176,5.183858850744316e-4,226.0886082521763,50.83858850744316,0.588,0.36,0.612,27612.459792361373,181.1,1697.3,PB,430155,GO-Abadia de Goiás (100%),NA,NA,Entre 5% menores e 5% maiores,5% maiores,Entre 5% menores e 5% maiores,0.5748222
Ulianópolis,150812,2-Acima de 20mil até 50mil hab.,1,2022,46321.68742526697,não,330.7331718253861,1929.06486999818,0.00302358543136386,5.183858850744316e-4,301.35854313638674,50.83858850744316,0.783,0.738,0.943,2657.551644730808,71.5,1697.3,PA,430155,GO-Abadia de Goiás (100%),NA,NA,Entre 5% menores e 5% maiores,5% maiores,Entre 5% menores e 5% maiores,0.7690216666666668
Umari,231370,1-Até 20mil hab.,2,2022,66207.34437356301,sim,441.31464856877903,859.1270943929453,0.00226595696119103,0.00116397213698235,225.59569611910348,115.39721369823576,0.586,0.387,0.66,22543.208593033483,182.1,627.4,CE,430155,GO-Abadia de Goiás (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.5847900000000016
Umarizal,241450,1-Até 20mil hab.,2,2022,82611.34719696968,não,364.68564969028273,231.75208618438188,0.0027420876057209,0.0043149557635671,273.2087605720905,430.4955763567109,1,0.529,0.529,38947.211416400416,105.5,0,RN,430155,GO-Abadia de Goiás (100%),NA,NA,Entre 5% menores e 5% maiores,5% menores,Entre 5% menores e 5% maiores,0.8611567333333332
Umbaúba,280760,2-Acima de 20mil até 50mil hab.,2,2022,56164.988099447895,não,486.4964571338073,557.8080833983321,0.00205551342735669,0.00179273128117416,204.55134273566915,178.27312811741697,0.532,0.413,0.776,12500.852318919313,227.3,326.1,SE,430155,GO-Abadia de Goiás (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.5265871666666666
Umburanas,293245,1-Até 20mil hab.,1,2022,59287.37824368882,não,362.1708190200819,297.8270254846871,0.00276112802987739,0.00335765365272875,275.1128029877391,334.7653652728756,0.778,0.573,0.737,15623.24246313174,102.9,66.1,BA,430155,GO-Abadia de Goiás (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.7657273666666676
Umburatiba,317030,1-Até 20mil hab.,3,2022,146907.7363317336,não,413.3053258936098,774.1814140467278,0.00241951878514484,0.00129168691195115,240.95187851448424,128.16869119511597,0.626,0.186,0.297,103243.60055107302,154.1,542.4,MG,430155,GO-Abadia de Goiás (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.7272457999999989
Umbuzeiro,251700,1-Até 20mil hab.,1,2022,58657.838479811086,sim,397.6503956514269,332.98162126484954,0.00251477179687401,0.0030031687520814,250.47717968740108,299.3168752081402,0.695,0.518,0.745,14993.702699233863,138.4,101.2,PB,430155,GO-Abadia de Goiás (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.7257839999999987
Umirim,231375,1-Até 20mil hab.,2,2022,43682.15359342338,não,403.5811026454127,550.988990049529,0.00247781671006187,0.00181491829793206,246.78167100618737,180.49182979320673,0.641,0.641,1,18.01781286811292,144.4,319.2,CE,430155,GO-Abadia de Goiás (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.6610734666666673
Umuarama,412810,4-Acima de 100mil hab.,5,2022,94321.59955555556,não,392.82739288048606,607.8611327809398,0.00254564732023217,0.00164511258587144,253.56473202321723,163.5112585871449,0.659,0.305,0.463,50657.463774997355,133.6,376.1,PR,430155,GO-Abadia de Goiás (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.6416219666666654
Una,293250,1-Até 20mil hab.,1,2022,55708.61683513486,sim,567.5763423669307,650.5382954159626,0.0017618775226426,0.00153718852071665,175.1877522642607,152.71885207166585,0.455,0.357,0.785,12044.48105460051,308.3,418.8,BA,430155,GO-Abadia de Goiás (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.5144326666666679
Unaí,317040,3-Acima de 50mil até 100mil hab.,4,2022,116238.79840561889,não,414.2670955906747,501.1116664503025,0.0024139015882354,0.00199556319868512,240.39015882354096,198.55631986851267,0.625,0.235,0.376,72574.66262508043,155,269.4,MG,430155,GO-Abadia de Goiás (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.6064171
Uniflor,412830,1-Até 20mil hab.,4,2022,178754.75915975272,não,339.50307779666787,559.597282630823,0.00294548139737016,0.0017869993851627,293.54813973701613,177.6999385162703,0.763,0.186,0.244,135090.6233790597,80.3,327.8,PR,430155,GO-Abadia de Goiás (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,5% maiores,0.7142650333333324
Unistalda,432237,1-Até 20mil hab.,4,2022,88259.43027777778,não,405.72592533598487,661.5478598801368,0.00246471802158536,0.0015116064318932,245.4718021585365,150.16064318932055,0.638,0.316,0.495,44595.294497222494,146.5,429.8,RS,430155,GO-Abadia de Goiás (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.7166277999999989
União,221110,2-Acima de 20mil até 50mil hab.,1,2022,63079.55984375,não,501.0377693378101,589.88889763661075,0.00199585752052512,0.00169523448230081,198.58575205251225,168.52344823008178,0.516,0.357,0.692,19415.42406319471,241.8,358.1,PI,430155,GO-Abadia de Goiás (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.5785485666666659
União Paulista,355570,1-Até 20mil hab.,5,2022,148488.21687499998,não,490.1893305595444,1780.43941464944,0.00204002808232997,5.616591004288091e-4,203.0028082329972,55.16591004288091,0.528,0.155,0.294,104824.0810944447,231,1548.7,SP,430155,GO-Abadia de Goiás (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.5388434666666662
União da Serra,432235,1-Até 20mil hab.,5,2022,112058.75620645192,não,531.1351037081023,742.2348838010574,0.00188276013582708,0.00134728240591293,187.27601358270857,133.728240591294,0.487,0.19,0.39,68394.62042590749,271.9,510.5,RS,430155,GO-Abadia de Goiás (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.6324531000000008
União da Vitória,412820,3-Acima de 50mil até 100mil hab.,4,2022,112705.16883064514,não,554.8409279610877,874.4297268747026,0.00180231837560139,0.00114360247515154,179.2318375601398,113.36024751515455,0.466,0.18,0.386,69041.03305010943,295.6,642.7,PR,430155,GO-Abadia de Goiás (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.5066181000000007
União de Minas,317043,1-Até 20mil hab.,3,2022,89291.20305555557,não,481.2966784761129,1929.06486999818,0.00207772055100444,5.183858850744316e-4,206.7720551004448,50.83858850744316,0.537,0.263,0.49,45627.06727500031,222.1,1697.3,MG,430155,GO-Abadia de Goiás (100%),NA,NA,Entre 5% menores e 5% maiores,5% maiores,Entre 5% menores e 5% maiores,0.5751736333333338
União do Oeste,421885,1-Até 20mil hab.,4,2022,146904.8228205128,não,303.65084735895266,450.07048149862896,0.00329325608243034,0.00222187421994491,328.3256082430348,221.18742199449184,0.853,0.254,0.298,103240.68703995754,44.4,218.3,SC,430155,GO-Abadia de Goiás (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.8076122333333334
União do Sul,510830,1-Até 20mil hab.,4,2022,43664.135780537334,não,410.49355828745246,523.6337672187362,0.00243609182120158,0.00190973169150543,242.60918212015875,189.97316915054344,0.631,0.631,1,0,151.3,291.9,MT,430155,GO-Abadia de Goiás (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,5% menores,0.689327533333332
União dos Palmares,270930,3-Acima de 50mil até 100mil hab.,2,2022,73383.36911345799,não,589.4191021561136,490.03389039738215,0.00169658566602603,0.00204067518511642,168.6585666026039,203.06751851164256,0.472,0.281,0.595,29719.233333597746,330.2,258.3,AL,430155,GO-Abadia de Goiás (100%),NA,NA,5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.4946453000000004
Upanema,241460,1-Até 20mil hab.,2,2022,62789.35952497157,não,465.4571496910925,427.58144031464064,0.00214842547947467,0.00233873574882983,213.84254794746727,232.8735748829834,0.556,0.386,0.694,19125.22374441628,206.2,195.8,RN,430155,GO-Abadia de Goiás (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.6121142666666666
Urandi,293260,1-Até 20mil hab.,2,2022,54574.07826254449,sim,346.24337854994906,1114.9690999526892,0.0028881418734647,8.96885841986502e-4,287.8141873464708,88.68858419865019,0.748,0.598,0.799,10909.942481989216,87,883.2,BA,430155,GO-Abadia de Goiás (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.7101702333333331
Uraí,412840,1-Até 20mil hab.,4,2022,127729.06527777776,não,515.2919271166004,1281.3334999211695,0.0019406475191561,7.804369432794212e-4,193.06475191561069,77.04369432794212,0.502,0.172,0.343,84064.9294972225,256.1,1049.6,PR,430155,GO-Abadia de Goiás (100%),NA,NA,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,Entre 5% menores e 5% maiores,0.5329745000000002
